baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSG	GeneName	Function
600851.067464019	0.08315302068720874	0.024063557410799772	3.45555809840026	5.491548280198656e-4	0.005380335793014759	ENSG00000156508	EEF1A1	protein-coding
1062.3152932948474	-0.4106818327743803	0.11905771557476102	-3.449434845879409	5.617612763292635e-4	0.005500387908646932	ENSG00000171097	KYAT1	protein-coding
158.84408456496362	0.9698594808926788	0.2813363549816589	3.447330797173038	5.661549132395168e-4	0.0055399254010334124	ENSG00000112902	SEMA5A	protein-coding
261.59642433215674	0.8795979670450622	0.2552101760334529	3.4465630670219225	5.67766026883007e-4	0.005552202866781848	ENSG00000091986	CCDC80	protein-coding
1150.4930316044401	-0.2853562503750874	0.08296956167783556	-3.4392883920865316	5.832455521328801e-4	0.005699999505097871	ENSG00000156298	TSPAN7	protein-coding
3088.003311577564	0.2517041008186961	0.07319465919478625	3.438831515682845	5.842307182168858e-4	0.00570604772939351	ENSG00000123159	GIPC1	protein-coding
1817.4124676275587	0.2188191329086877	0.06363563699900324	3.4386256385257084	5.84675158854915e-4	0.005706810541755555	ENSG00000128789	PSMG2	protein-coding
10544.573750843765	0.1935211662241697	0.0562840544249405	3.4382947035602487	5.85390229740816e-4	0.005710212272324628	ENSG00000140262	TCF12	protein-coding
3391.6327758557677	0.18202673994062107	0.05296194314974365	3.436934695276605	5.883374373231715e-4	0.0057353695861203785	ENSG00000153044	CENPH	protein-coding
1621.01967445873	-0.3270466697281054	0.09516673643454854	-3.436564938349374	5.891411044584168e-4	0.0057396123359932565	ENSG00000175497	DPP10	protein-coding
1707.2018999929214	-0.23086622812830404	0.06721675761458995	-3.4346528502914966	5.933133617391154e-4	0.0057734680997689755	ENSG00000143315	PIGM	protein-coding
3723.113767635901	-0.18589008238610596	0.054122259373378966	-3.4346327100590233	5.933574545981595e-4	0.0057734680997689755	ENSG00000284916	PSME1	protein-coding
444.30468722003275	-0.4633010585637588	0.13491021415994003	-3.434143674358872	5.944290334472342e-4	0.005780284321498761	ENSG00000156017	CARNMT1	protein-coding
3736.973108047154	-0.21678576445916858	0.06313847495805684	-3.433497001680517	5.958487937241051e-4	0.005790475676003811	ENSG00000181315	ZNF322	protein-coding
6197.084225463299	0.1829315396223964	0.053313267806621746	3.4312573051407567	6.007904477660274e-4	0.0058348588499371416	ENSG00000108774	RAB5C	protein-coding
592.8654499810899	-0.47175882992745516	0.13752473493927278	-3.430356220179382	6.027893357947285e-4	0.0058506244691652835	ENSG00000121966	CXCR4	protein-coding
5577.560531166208	0.1928727021935484	0.05626469302475482	3.4279526257912765	6.081515756251594e-4	0.005898994548623122	ENSG00000137845	ADAM10	protein-coding
22878.39934335746	-0.178308251041601	0.05204361481320668	-3.4261311725094314	6.122446321655397e-4	0.005935001169803845	ENSG00000101210	EEF1A2	protein-coding
2340.6542745283837	0.2330687379208047	0.0680629041894079	3.424313738835073	6.163541939659918e-4	0.005971122906469043	ENSG00000139793	MBNL2	protein-coding
17774.25244357413	-0.1727725799050859	0.05047369191470653	-3.42302243705587	6.192896532427236e-4	0.005994527458061802	ENSG00000105409	ATP1A3	protein-coding
30959.188123112257	0.1383786416206272	0.040429154142954365	3.4227439221540727	6.199244919076624e-4	0.005994527458061802	ENSG00000108107	RPL28	protein-coding
138.5070169022386	-0.9038790880102515	0.26407111291644364	-3.422862417731596	6.19654322607017e-4	0.005994527458061802	ENSG00000232611	NA	NA
2745.0879088428856	-0.25107214449927595	0.07335883416432706	-3.4225209187057573	6.204332358554721e-4	0.005995725153943266	ENSG00000146842	TMEM209	protein-coding
5438.246867972291	-0.15156139585019918	0.044289831005612665	-3.42203599356684	6.21540850088894e-4	0.006002644648769536	ENSG00000002586	CD99	protein-coding
1155.6086781538963	-0.32542145162855496	0.09510046577300013	-3.421870218862219	6.219199167488786e-4	0.006002644648769536	ENSG00000188290	HES4	protein-coding
1084.5257004272353	0.45801769421331506	0.13392298631822946	3.4200080718403916	6.261927763095606e-4	0.006040143076997112	ENSG00000139629	GALNT6	protein-coding
1470.3014332373432	0.23616754908837662	0.06907435038598994	3.419033950643964	6.284388481113128e-4	0.00605805716329086	ENSG00000157240	FZD1	protein-coding
7220.123330295858	0.16459657746633619	0.04815161375266326	3.4182982591571474	6.301401278839931e-4	0.006070700625959706	ENSG00000172239	PAIP1	protein-coding
1961.1117252251315	0.29521772604121693	0.08637564570256807	3.417835243255839	6.312130436770331e-4	0.006077278612114228	ENSG00000137486	ARRB1	protein-coding
5209.817360067647	0.16954028222131542	0.04963551654812935	3.4157050034307543	6.361712372434017e-4	0.0061138438727848495	ENSG00000102531	FNDC3A	protein-coding
3840.7306262213297	-0.24139758465194947	0.07067299424288805	-3.4156977108160627	6.361882730635665e-4	0.0061138438727848495	ENSG00000162402	USP24	protein-coding
2005.13146929221	0.266123905525567	0.07790849331319953	3.4158522929679007	6.358272542084128e-4	0.0061138438727848495	ENSG00000178951	ZBTB7A	protein-coding
2696.5477579294893	0.23652353447606123	0.06929057114104467	3.4135024517925374	6.413358147323915e-4	0.006151926922352953	ENSG00000164187	LMBRD2	protein-coding
5956.1793163253815	-0.30353889937297807	0.08891891878772698	-3.4136593596870632	6.409666084157884e-4	0.006151926922352953	ENSG00000182272	B4GALNT4	protein-coding
3242.6514480265523	-0.25999688523831227	0.07616025619720225	-3.4138131647706205	6.40604894933743e-4	0.006151926922352953	ENSG00000278183	ABCC1	protein-coding
355.5361659537792	-0.5256728309440089	0.15406429841991318	-3.4120353406682855	6.4479753051566e-4	0.0061813267263833545	ENSG00000105639	JAK3	protein-coding
7141.290224450365	0.15439920588084505	0.04529072405467885	3.4090690556070835	6.518497685970821e-4	0.0062450896034473204	ENSG00000101166	PRELID3B	protein-coding
2478.3346507968313	0.25202726569654643	0.07396651001886476	3.4073159005645697	6.560514902057845e-4	0.006281481324170689	ENSG00000123636	BAZ2B	protein-coding
11167.223644390415	-0.1301510070507526	0.03820838257369904	-3.406346939698589	6.583845558380509e-4	0.006296701584896959	ENSG00000140526	ABHD2	protein-coding
549.2688889377371	-0.385681697562616	0.11322532757027606	-3.4063199978223357	6.584495366412341e-4	0.006296701584896959	ENSG00000181467	RAP2B	protein-coding
1038.970895873548	0.29868960553465607	0.0876939727994736	3.4060448626002837	6.591134736503614e-4	0.006299183860444987	ENSG00000121988	ZRANB3	protein-coding
73.4181406762549	-1.092343499918411	0.32084152998043736	-3.4046200315308757	6.625617467126351e-4	0.0063282568303429975	ENSG00000144452	ABCA12	protein-coding
967.4801279046626	0.336024235615529	0.09873051089919532	3.403448767307733	6.654089099217842e-4	0.006351556371790168	ENSG00000214013	GANC	protein-coding
1577.6428290173299	0.31775891420503366	0.09336945340691306	3.4032427374315852	6.65910911858702e-4	0.006352455716432859	ENSG00000163389	POGLUT1	protein-coding
3501.5292563087355	0.18134928057762817	0.05329984836144826	3.402435206716235	6.678818970046362e-4	0.006367358746351422	ENSG00000146670	CDCA5	protein-coding
3986.410418946707	0.23850352521356102	0.07012001423864843	3.4013616198341237	6.705106597475342e-4	0.0063885107385609095	ENSG00000100852	ARHGAP5	protein-coding
4569.361912809379	0.16716008545637984	0.04915170968969508	3.400900731870693	6.716421290855938e-4	0.006395379637466614	ENSG00000136478	TEX2	protein-coding
8939.963182518177	0.16519891387383048	0.04859867946806012	3.399246968889392	6.757167076508534e-4	0.006430247325464261	ENSG00000196504	PRPF40A	protein-coding
1441.8732189852608	-0.31065939017662564	0.09139635558484083	-3.399034766635183	6.762411966616558e-4	0.0064313097445636595	ENSG00000135686	KLHL36	protein-coding
1976.2315145040761	0.2650844077203555	0.07799661884674362	3.3986653734467986	6.771551090530039e-4	0.006436072171340875	ENSG00000119906	SLF2	protein-coding
1753.5346414324683	0.3408075548923305	0.10040409665242322	3.3943590576003175	6.878943799381717e-4	0.006534157713827341	ENSG00000107779	BMPR1A	protein-coding
2728.95859089519	-0.2718293506690178	0.08009783387049285	-3.39371662794937	6.895100014298966e-4	0.006545512981276618	ENSG00000120685	PROSER1	protein-coding
595.402765498292	-0.41004733346083444	0.12084370545459606	-3.3932039068009154	6.908019538737612e-4	0.006549794788463453	ENSG00000132164	SLC6A11	protein-coding
598.3377526801306	0.3445476722248041	0.10153852198691164	3.3932705093857525	6.906340019212995e-4	0.006549794788463453	ENSG00000153391	INO80C	protein-coding
3958.8788414560504	0.16757695871914707	0.049397184122674284	3.3924395022797653	6.927322751836232e-4	0.006564101814361608	ENSG00000288516	PRKACA	protein-coding
5018.778823512024	-0.15496259174529903	0.04569004958307279	-3.3916048058461605	6.948458271143661e-4	0.006580126622971182	ENSG00000133704	IPO8	protein-coding
10488.811425802238	-0.15117694996400266	0.04458552253050632	-3.390718362907249	6.970969683471346e-4	0.006597434126920815	ENSG00000186298	PPP1CC	protein-coding
3441.21258645467	0.16299455841322327	0.048090304589293274	3.3893434405385747	7.006020270401141e-4	0.006626580678342986	ENSG00000276043	UHRF1	protein-coding
1955.785475487889	0.24533817171599678	0.07239684936634971	3.3887962509875567	7.020015155771831e-4	0.006635788598095485	ENSG00000284770	TBCE	protein-coding
12712.82303242977	0.126244219389028	0.03725779415481848	3.3883975756707825	7.030228004762145e-4	0.006641412483819569	ENSG00000062485	CS	protein-coding
4445.510505424033	0.22189721994414494	0.06549954453716976	3.387767373225358	7.04640004106605e-4	0.006652655747862238	ENSG00000119314	PTBP3	protein-coding
614.6567147664929	0.42226876158463833	0.12467268152436471	3.387019164275492	7.065645202783521e-4	0.006663815380707556	ENSG00000189362	NEMP2	protein-coding
455.2605852406692	-0.5663898497452451	0.16723405655538806	-3.3868092505288017	7.07105329587212e-4	0.006663815380707556	ENSG00000223547	ZNF844	protein-coding
96.77845694026675	0.9420260962233713	0.278143488639971	3.386834977980484	7.070390262327909e-4	0.006663815380707556	ENSG00000280219	NA	NA
62462.346972497195	0.1345106630698739	0.0397261691689091	3.385945986836959	7.093334368882992e-4	0.006680771632313134	ENSG00000149273	RPS3	protein-coding
8648.809508103996	0.14514348704022642	0.04288273826860342	3.3846599564397026	7.12664817462333e-4	0.006708092160983821	ENSG00000148672	GLUD1	protein-coding
2883.947296874052	0.18612634252928772	0.05502699747666959	3.3824549959899555	7.184104787863454e-4	0.006758090844525173	ENSG00000110987	BCL7A	protein-coding
8622.170157397142	-0.1780835326451179	0.05266200018427729	-3.381632524817892	7.205646636011177e-4	0.006774264532032717	ENSG00000101057	MYBL2	protein-coding
2374.0192431432642	0.36880142133684285	0.10907291421470233	3.3812374409551698	7.216015843434164e-4	0.006779921279192848	ENSG00000128512	DOCK4	protein-coding
3044.450138951324	0.17053394740888653	0.05045165185841024	3.380145964050505	7.244734388420176e-4	0.0068028012237980415	ENSG00000164885	CDK5	protein-coding
5376.372055085309	0.15150002630892195	0.04486402534645219	3.376871003861058	7.331542459177612e-4	0.006876024589347912	ENSG00000135823	STX6	protein-coding
1036.0827328356809	-0.31398183470077456	0.09297646501789944	-3.3770033592945063	7.328015513090956e-4	0.006876024589347912	ENSG00000196338	NLGN3	protein-coding
2699.9971638279435	0.21875133801802793	0.06480746083997253	3.3754036214778607	7.370750368583807e-4	0.006908637138495701	ENSG00000203667	COX20	protein-coding
201.73184474058218	-0.65654411320604	0.19453108660654658	-3.3750087179328245	7.381335253256415e-4	0.00691439811035649	ENSG00000127903	ZNF835	protein-coding
1978.0235248566564	0.3525468439873889	0.10451448015111392	3.37318660034144	7.430357895877836e-4	0.006951958876996092	ENSG00000099899	TRMT2A	protein-coding
598.7751947196738	0.34561263727071223	0.10245447124783572	3.373328982731079	7.426516345581612e-4	0.006951958876996092	ENSG00000100395	L3MBTL2	protein-coding
3078.474030935665	-0.20929755490781887	0.06205192072340143	-3.372942408032298	7.436950627405703e-4	0.006953950592660627	ENSG00000112276	BVES	protein-coding
738.7799161694337	-0.5139238827316969	0.1524343070454144	-3.371445002722285	7.477496687411408e-4	0.006987669069975699	ENSG00000196810	NA	NA
3041.0214938179465	-0.27672519367556403	0.08208484644689691	-3.3712092505964018	7.48389894967047e-4	0.006989459102995598	ENSG00000146587	RBAK	protein-coding
75.52088623673288	-1.1996935383493905	0.35590961577934344	-3.370781471364279	7.495529045509865e-4	0.006996126511141562	ENSG00000174403	NA	NA
872.4741812459137	-0.3188123384829774	0.09459198104104753	-3.370394984587869	7.506050947171659e-4	0.00700175219491258	ENSG00000103811	CTSH	protein-coding
3603.969328929632	-0.2350012779233797	0.06975012768661162	-3.3691877809778927	7.539004836301652e-4	0.007028283503285885	ENSG00000136274	NACAD	protein-coding
35.722424112132074	-1.804876801656888	0.5358277780409763	-3.3683897618291523	7.560862633626608e-4	0.007044444862837039	ENSG00000248405	PRR5-ARHGAP8	protein-coding
154.75526656343982	0.7438388060862754	0.22089412810934753	3.3673996337198178	7.588064107362625e-4	0.00705712612922358	ENSG00000138316	ADAMTS14	protein-coding
3762.948740378504	0.24318929663446165	0.07221621916529392	3.367516320368859	7.584853695415702e-4	0.00705712612922358	ENSG00000160685	ZBTB7B	protein-coding
1734.2535622004718	-0.23626255508385965	0.0701585413098636	-3.3675522705122645	7.583864849543337e-4	0.00705712612922358	ENSG00000167107	ACSF2	protein-coding
655.1784969043449	-0.37351048286461275	0.11093361793555885	-3.366972878154793	7.599816226539185e-4	0.007063838733712854	ENSG00000138496	PARP9	protein-coding
1153.820000319797	0.3922171337611824	0.1165204064617155	3.3660810640070253	7.624429845736046e-4	0.00708249064620609	ENSG00000154803	FLCN	protein-coding
1004.3307796002074	-0.4601319385184455	0.13674044337139604	-3.365002534536888	7.654295592487851e-4	0.007105996230022392	ENSG00000130513	GDF15	protein-coding
11984.027780645407	0.13412049446095814	0.0398815211869784	3.362973388907478	7.71077963236267e-4	0.007150196312664426	ENSG00000047315	POLR2B	protein-coding
2389.9043966982326	0.20553003981347168	0.06111819167233216	3.36282920337962	7.714807922666421e-4	0.007150196312664426	ENSG00000092978	GPATCH2	protein-coding
2457.9997248035534	0.24941916701588251	0.07417012750059117	3.362798142876248	7.715675954287393e-4	0.007150196312664426	ENSG00000110422	HIPK3	protein-coding
165.17675040904368	0.7230859059819611	0.21505002897206563	3.3624078519695892	7.726590940449411e-4	0.007156054320470923	ENSG00000257594	GALNT4	protein-coding
572.4768929748368	-0.39590874089626554	0.1178017076132145	-3.3608064680707073	7.771525938736811e-4	0.007193394597364352	ENSG00000290394	NA	NA
24268.798048182867	0.1053806374681475	0.03136955499200789	3.359328415560744	7.813215413735548e-4	0.00722768822536653	ENSG00000131473	ACLY	protein-coding
915.7831406731852	-0.3250009665612152	0.09679949251450529	-3.357465603577562	7.866052980715878e-4	0.007272247675584093	ENSG00000074964	ARHGEF10L	protein-coding
1385.8883908704188	0.24245902398946925	0.07227423625025828	3.354708905534824	7.944853929816072e-4	0.007340743447133734	ENSG00000109083	IFT20	protein-coding
12044.920130448449	-0.12995849059878645	0.03874982513140142	-3.353782634065951	7.971495668762602e-4	0.007360993451569875	ENSG00000070087	PFN2	protein-coding
1230.3989522222344	-0.28296049372305143	0.0843782860916859	-3.353475246173939	7.980355171943327e-4	0.007362702217657014	ENSG00000164603	BMT2	protein-coding
338.9565857977556	0.5074766948325092	0.15133981058309248	3.3532267080107205	7.987525194402589e-4	0.007362702217657014	ENSG00000174628	IQCK	protein-coding
2738.6048482956453	-0.23680044784041934	0.07061831204098287	-3.3532442364665096	7.98701932397792e-4	0.007362702217657014	ENSG00000230461	PROX1-AS1	ncRNA
2101.535003852143	0.2631308654043035	0.07850071999897477	3.3519548025513655	8.024311787511807e-4	0.007392237080180894	ENSG00000273841	TAF9	protein-coding
1763.7970462681333	-0.2523696843188421	0.07530530350489249	-3.3512869953767064	8.043689277383603e-4	0.007405708721222326	ENSG00000185842	DNAH14	protein-coding
987.2047151997075	0.2867379465514012	0.08560490692543432	3.349550356980853	8.094284084234205e-4	0.0074478888047371785	ENSG00000171307	ZDHHC16	protein-coding
14757.398759605323	-0.11160639020433932	0.03335946234848895	-3.3455692132698487	8.211386235839227e-4	0.007551179148872695	ENSG00000092964	DPYSL2	protein-coding
8692.13817231501	-0.1803257550950065	0.05392149531410731	-3.3442276413990406	8.251200251524455e-4	0.007583315487802239	ENSG00000108406	DHX40	protein-coding
4063.0328572931658	-0.19827489432132378	0.059322502490903456	-3.342321817116993	8.308067649759271e-4	0.007631077703298934	ENSG00000159399	HK2	protein-coding
2027.7587827451175	0.21893296507909224	0.06553916866687758	3.3404904201926104	8.363056587736273e-4	0.0076770592530203685	ENSG00000100139	MICALL1	protein-coding
